Date,State,stateFIPS,Count,NewCount,7DayAvg
07/22/20,GA,13,3335,84,35
01/22/20,HI,15,0,0,0
01/23/20,HI,15,0,0,0
01/24/20,HI,15,0,0,0
01/25/20,HI,15,0,0,0
01/26/20,HI,15,0,0,0
01/27/20,HI,15,0,0,0
01/28/20,HI,15,0,0,0
01/29/20,HI,15,0,0,0
01/30/20,HI,15,0,0,0
01/31/20,HI,15,0,0,0
02/01/20,HI,15,0,0,0
02/02/20,HI,15,0,0,0
02/03/20,HI,15,0,0,0
02/04/20,HI,15,0,0,0
02/05/20,HI,15,0,0,0
02/06/20,HI,15,0,0,0
02/07/20,HI,15,0,0,0
02/08/20,HI,15,0,0,0
02/09/20,HI,15,0,0,0
02/10/20,HI,15,0,0,0
02/11/20,HI,15,0,0,0
02/12/20,HI,15,0,0,0
02/13/20,HI,15,0,0,0
02/14/20,HI,15,0,0,0
02/15/20,HI,15,0,0,0
02/16/20,HI,15,0,0,0
02/17/20,HI,15,0,0,0
02/18/20,HI,15,0,0,0
02/19/20,HI,15,0,0,0
02/20/20,HI,15,0,0,0
02/21/20,HI,15,0,0,0
02/22/20,HI,15,0,0,0
02/23/20,HI,15,0,0,0
02/24/20,HI,15,0,0,0
02/25/20,HI,15,0,0,0
02/26/20,HI,15,0,0,0
02/27/20,HI,15,0,0,0
02/28/20,HI,15,0,0,0
02/29/20,HI,15,0,0,0
03/01/20,HI,15,0,0,0
03/02/20,HI,15,0,0,0
03/03/20,HI,15,0,0,0
03/04/20,HI,15,0,0,0
03/05/20,HI,15,0,0,0
03/06/20,HI,15,0,0,0
03/07/20,HI,15,0,0,0
03/08/20,HI,15,0,0,0
03/09/20,HI,15,0,0,0
03/10/20,HI,15,0,0,0
03/11/20,HI,15,0,0,0
03/12/20,HI,15,0,0,0
03/13/20,HI,15,0,0,0
03/14/20,HI,15,0,0,0
03/15/20,HI,15,0,0,0
03/16/20,HI,15,0,0,0
03/17/20,HI,15,0,0,0
03/18/20,HI,15,0,0,0
03/19/20,HI,15,0,0,0
03/20/20,HI,15,0,0,0
03/21/20,HI,15,0,0,0
03/22/20,HI,15,0,0,0
03/23/20,HI,15,0,0,0
03/24/20,HI,15,0,0,0
03/25/20,HI,15,0,0,0
03/26/20,HI,15,0,0,0
03/27/20,HI,15,0,0,0
03/28/20,HI,15,0,0,0
03/29/20,HI,15,0,0,0
03/30/20,HI,15,0,0,0
03/31/20,HI,15,1,1,1
04/01/20,HI,15,2,1,1
04/02/20,HI,15,2,0,1
04/03/20,HI,15,3,1,1
04/04/20,HI,15,3,0,1
04/05/20,HI,15,4,1,1
04/06/20,HI,15,5,1,1
04/07/20,HI,15,6,1,1
04/08/20,HI,15,6,0,1
04/09/20,HI,15,6,0,1
04/10/20,HI,15,8,2,1
04/11/20,HI,15,8,0,1
04/12/20,HI,15,9,1,1
04/13/20,HI,15,9,0,1
04/14/20,HI,15,9,0,1
04/15/20,HI,15,9,0,1
04/16/20,HI,15,9,0,1
04/17/20,HI,15,9,0,1
04/18/20,HI,15,9,0,1
04/19/20,HI,15,9,0,0
04/20/20,HI,15,9,0,0
04/21/20,HI,15,9,0,0
04/22/20,HI,15,9,0,0
04/23/20,HI,15,9,0,0
04/24/20,HI,15,9,0,0
04/25/20,HI,15,9,0,0
04/26/20,HI,15,9,0,0
04/27/20,HI,15,9,0,0
04/28/20,HI,15,9,0,0
04/29/20,HI,15,16,7,1
04/30/20,HI,15,16,0,1
05/01/20,HI,15,16,0,1
05/02/20,HI,15,16,0,1
05/03/20,HI,15,17,1,2
05/04/20,HI,15,17,0,2
05/05/20,HI,15,17,0,2
05/06/20,HI,15,17,0,1
05/07/20,HI,15,17,0,1
05/08/20,HI,15,17,0,1
05/09/20,HI,15,17,0,1
05/10/20,HI,15,17,0,0
05/11/20,HI,15,17,0,0
05/12/20,HI,15,17,0,0
05/13/20,HI,15,17,0,0
05/14/20,HI,15,17,0,0
05/15/20,HI,15,17,0,0
05/16/20,HI,15,17,0,0
05/17/20,HI,15,17,0,0
05/18/20,HI,15,17,0,0
05/19/20,HI,15,17,0,0
05/20/20,HI,15,17,0,0
05/21/20,HI,15,17,0,0
05/22/20,HI,15,17,0,0
05/23/20,HI,15,17,0,0
05/24/20,HI,15,17,0,0
05/25/20,HI,15,17,0,0
05/26/20,HI,15,17,0,0
05/27/20,HI,15,17,0,0
05/28/20,HI,15,17,0,0
05/29/20,HI,15,17,0,0
05/30/20,HI,15,17,0,0
05/31/20,HI,15,17,0,0
06/01/20,HI,15,17,0,0
06/02/20,HI,15,17,0,0
06/03/20,HI,15,17,0,0
06/04/20,HI,15,17,0,0
06/05/20,HI,15,17,0,0
06/06/20,HI,15,17,0,0
06/07/20,HI,15,17,0,0
06/08/20,HI,15,17,0,0
06/09/20,HI,15,17,0,0
06/10/20,HI,15,17,0,0
06/11/20,HI,15,17,0,0
06/12/20,HI,15,17,0,0
06/13/20,HI,15,17,0,0
06/14/20,HI,15,17,0,0
06/15/20,HI,15,17,0,0
06/16/20,HI,15,17,0,0
06/17/20,HI,15,17,0,0
06/18/20,HI,15,17,0,0
06/19/20,HI,15,17,0,0
06/20/20,HI,15,17,0,0
06/21/20,HI,15,17,0,0
06/22/20,HI,15,17,0,0
06/23/20,HI,15,17,0,0
06/24/20,HI,15,17,0,0
06/25/20,HI,15,17,0,0
06/26/20,HI,15,17,0,0
06/27/20,HI,15,18,1,1
06/28/20,HI,15,18,0,1
06/29/20,HI,15,18,0,1
06/30/20,HI,15,18,0,1
07/01/20,HI,15,18,0,1
07/02/20,HI,15,18,0,1
07/03/20,HI,15,19,1,1
07/04/20,HI,15,19,0,1
07/05/20,HI,15,19,0,1
07/06/20,HI,15,19,0,1
07/07/20,HI,15,19,0,1
07/08/20,HI,15,19,0,1
07/09/20,HI,15,19,0,1
07/10/20,HI,15,19,0,0
07/11/20,HI,15,19,0,0
07/12/20,HI,15,19,0,0
07/13/20,HI,15,22,3,1
07/14/20,HI,15,22,0,1
07/15/20,HI,15,22,0,1
07/16/20,HI,15,22,0,1
07/17/20,HI,15,23,1,1
07/18/20,HI,15,24,1,1
07/19/20,HI,15,24,0,1
07/20/20,HI,15,24,0,1
07/21/20,HI,15,24,0,1
07/22/20,HI,15,25,1,1
01/22/20,IA,19,0,0,0
01/23/20,IA,19,0,0,0
01/24/20,IA,19,0,0,0
01/25/20,IA,19,0,0,0
01/26/20,IA,19,0,0,0
01/27/20,IA,19,0,0,0
01/28/20,IA,19,0,0,0
01/29/20,IA,19,0,0,0
01/30/20,IA,19,0,0,0
01/31/20,IA,19,0,0,0
02/01/20,IA,19,0,0,0
02/02/20,IA,19,0,0,0
02/03/20,IA,19,0,0,0
02/04/20,IA,19,0,0,0
02/05/20,IA,19,0,0,0
02/06/20,IA,19,0,0,0
02/07/20,IA,19,0,0,0
02/08/20,IA,19,0,0,0
02/09/20,IA,19,0,0,0
02/10/20,IA,19,0,0,0
02/11/20,IA,19,0,0,0
02/12/20,IA,19,0,0,0
02/13/20,IA,19,0,0,0
02/14/20,IA,19,0,0,0
02/15/20,IA,19,0,0,0
02/16/20,IA,19,0,0,0
02/17/20,IA,19,0,0,0
02/18/20,IA,19,0,0,0
02/19/20,IA,19,0,0,0
02/20/20,IA,19,0,0,0
02/21/20,IA,19,0,0,0
02/22/20,IA,19,0,0,0
02/23/20,IA,19,0,0,0
02/24/20,IA,19,0,0,0
02/25/20,IA,19,0,0,0
02/26/20,IA,19,0,0,0
02/27/20,IA,19,0,0,0
02/28/20,IA,19,0,0,0
02/29/20,IA,19,0,0,0
03/01/20,IA,19,0,0,0
03/02/20,IA,19,0,0,0
03/03/20,IA,19,0,0,0
03/04/20,IA,19,0,0,0
03/05/20,IA,19,0,0,0
03/06/20,IA,19,0,0,0
03/07/20,IA,19,0,0,0
03/08/20,IA,19,0,0,0
03/09/20,IA,19,0,0,0
03/10/20,IA,19,0,0,0
03/11/20,IA,19,0,0,0
03/12/20,IA,19,0,0,0
03/13/20,IA,19,0,0,0
03/14/20,IA,19,0,0,0
03/15/20,IA,19,0,0,0
03/16/20,IA,19,0,0,0
03/17/20,IA,19,0,0,0
03/18/20,IA,19,0,0,0
03/19/20,IA,19,0,0,0
03/20/20,IA,19,0,0,0
03/21/20,IA,19,0,0,0
03/22/20,IA,19,0,0,0
03/23/20,IA,19,0,0,0
03/24/20,IA,19,1,1,1
03/25/20,IA,19,1,0,1
03/26/20,IA,19,1,0,1
03/27/20,IA,19,3,2,1
03/28/20,IA,19,3,0,1
03/29/20,IA,19,4,1,1
03/30/20,IA,19,6,2,1
03/31/20,IA,19,7,1,1
04/01/20,IA,19,9,2,2
04/02/20,IA,19,11,2,2
04/03/20,IA,19,11,0,2
04/04/20,IA,19,11,0,2
04/05/20,IA,19,17,6,2
04/06/20,IA,19,25,8,3
04/07/20,IA,19,26,1,3
04/08/20,IA,19,27,1,3
04/09/20,IA,19,27,0,3
04/10/20,IA,19,31,4,3
04/11/20,IA,19,34,3,4
04/12/20,IA,19,41,7,4
04/13/20,IA,19,41,0,3
04/14/20,IA,19,43,2,3
04/15/20,IA,19,53,10,4
04/16/20,IA,19,60,7,5
04/17/20,IA,19,64,4,5
04/18/20,IA,19,74,10,6
04/19/20,IA,19,75,1,5
04/20/20,IA,19,79,4,6
04/21/20,IA,19,83,4,6
04/22/20,IA,19,90,7,6
04/23/20,IA,19,96,6,6
04/24/20,IA,19,107,11,7
04/25/20,IA,19,112,5,6
04/26/20,IA,19,118,6,7
04/27/20,IA,19,127,9,7
04/28/20,IA,19,136,9,8
04/29/20,IA,19,148,12,9
04/30/20,IA,19,162,14,10
05/01/20,IA,19,170,8,9
05/02/20,IA,19,175,5,9
05/03/20,IA,19,183,8,10
05/04/20,IA,19,187,4,9
05/05/20,IA,19,206,19,10
05/06/20,IA,19,218,12,10
05/07/20,IA,19,230,12,10
05/08/20,IA,19,242,12,11
05/09/20,IA,19,251,9,11
05/10/20,IA,19,264,13,12
05/11/20,IA,19,270,6,12
05/12/20,IA,19,288,18,12
05/13/20,IA,19,306,18,13
05/14/20,IA,19,318,12,13
05/15/20,IA,19,336,18,14
05/16/20,IA,19,346,10,14
05/17/20,IA,19,351,5,13
05/18/20,IA,19,355,4,13
05/19/20,IA,19,366,11,12
05/20/20,IA,19,381,15,11
05/21/20,IA,19,400,19,12
05/22/20,IA,19,418,18,12
05/23/20,IA,19,444,26,14
05/24/20,IA,19,449,5,14
05/25/20,IA,19,456,7,15
05/26/20,IA,19,463,7,14
05/27/20,IA,19,485,22,15
05/28/20,IA,19,500,15,15
05/29/20,IA,19,520,20,15
05/30/20,IA,19,527,7,12
05/31/20,IA,19,532,5,12
06/01/20,IA,19,537,5,12
06/02/20,IA,19,559,22,14
06/03/20,IA,19,565,6,12
06/04/20,IA,19,578,13,12
06/05/20,IA,19,588,10,10
06/06/20,IA,19,598,10,11
06/07/20,IA,19,602,4,10
06/08/20,IA,19,607,5,10
06/09/20,IA,19,622,15,9
06/10/20,IA,19,629,7,10
06/11/20,IA,19,638,9,9
06/12/20,IA,19,642,4,8
06/13/20,IA,19,649,7,8
06/14/20,IA,19,650,1,7
06/15/20,IA,19,653,3,7
06/16/20,IA,19,661,8,6
06/17/20,IA,19,671,10,6
06/18/20,IA,19,676,5,6
06/19/20,IA,19,680,4,6
06/20/20,IA,19,681,1,5
06/21/20,IA,19,685,4,5
06/22/20,IA,19,686,1,5
06/23/20,IA,19,688,2,4
06/24/20,IA,19,690,2,3
06/25/20,IA,19,693,3,3
06/26/20,IA,19,701,8,3
06/27/20,IA,19,703,2,4
06/28/20,IA,19,703,0,3
06/29/20,IA,19,707,4,3
06/30/20,IA,19,713,6,4
07/01/20,IA,19,717,4,4
07/02/20,IA,19,717,0,4
07/03/20,IA,19,720,3,3
07/04/20,IA,19,721,1,3
07/05/20,IA,19,721,0,3
07/06/20,IA,19,722,1,3
07/07/20,IA,19,725,3,2
07/08/20,IA,19,732,7,3
07/09/20,IA,19,740,8,4
07/10/20,IA,19,743,3,4
07/11/20,IA,19,748,5,4
07/12/20,IA,19,749,1,4
07/13/20,IA,19,753,4,5
07/14/20,IA,19,756,3,5
07/15/20,IA,19,758,2,4
07/16/20,IA,19,777,19,6
07/17/20,IA,19,782,5,6
07/18/20,IA,19,787,5,6
07/19/20,IA,19,792,5,7
07/20/20,IA,19,793,1,6
07/21/20,IA,19,799,6,7
07/22/20,IA,19,808,9,8
01/22/20,ID,16,0,0,0
01/23/20,ID,16,0,0,0
01/24/20,ID,16,0,0,0
01/25/20,ID,16,0,0,0
01/26/20,ID,16,0,0,0
01/27/20,ID,16,0,0,0
01/28/20,ID,16,0,0,0
01/29/20,ID,16,0,0,0
01/30/20,ID,16,0,0,0
01/31/20,ID,16,0,0,0
02/01/20,ID,16,0,0,0
02/02/20,ID,16,0,0,0
02/03/20,ID,16,0,0,0
02/04/20,ID,16,0,0,0
02/05/20,ID,16,0,0,0
02/06/20,ID,16,0,0,0
02/07/20,ID,16,0,0,0
02/08/20,ID,16,0,0,0
02/09/20,ID,16,0,0,0
02/10/20,ID,16,0,0,0
02/11/20,ID,16,0,0,0
02/12/20,ID,16,0,0,0
02/13/20,ID,16,0,0,0
02/14/20,ID,16,0,0,0
02/15/20,ID,16,0,0,0
02/16/20,ID,16,0,0,0
02/17/20,ID,16,0,0,0
02/18/20,ID,16,0,0,0
02/19/20,ID,16,0,0,0
02/20/20,ID,16,0,0,0
02/21/20,ID,16,0,0,0
02/22/20,ID,16,0,0,0
02/23/20,ID,16,0,0,0
02/24/20,ID,16,0,0,0
02/25/20,ID,16,0,0,0
02/26/20,ID,16,0,0,0
02/27/20,ID,16,0,0,0
02/28/20,ID,16,0,0,0
02/29/20,ID,16,0,0,0
03/01/20,ID,16,0,0,0
03/02/20,ID,16,0,0,0
03/03/20,ID,16,0,0,0
03/04/20,ID,16,0,0,0
03/05/20,ID,16,0,0,0
03/06/20,ID,16,0,0,0
03/07/20,ID,16,0,0,0
03/08/20,ID,16,0,0,0
03/09/20,ID,16,0,0,0
03/10/20,ID,16,0,0,0
03/11/20,ID,16,0,0,0
03/12/20,ID,16,0,0,0
03/13/20,ID,16,0,0,0
03/14/20,ID,16,0,0,0
03/15/20,ID,16,0,0,0
03/16/20,ID,16,0,0,0
03/17/20,ID,16,0,0,0
03/18/20,ID,16,0,0,0
03/19/20,ID,16,0,0,0
03/20/20,ID,16,0,0,0
03/21/20,ID,16,0,0,0
03/22/20,ID,16,0,0,0
03/23/20,ID,16,0,0,0
03/24/20,ID,16,0,0,0
03/25/20,ID,16,0,0,0
03/26/20,ID,16,3,3,1
03/27/20,ID,16,4,1,1
03/28/20,ID,16,5,1,1
03/29/20,ID,16,6,1,1
03/30/20,ID,16,7,1,1
03/31/20,ID,16,9,2,2
04/01/20,ID,16,9,0,2
04/02/20,ID,16,9,0,1
04/03/20,ID,16,10,1,1
04/04/20,ID,16,10,0,1
04/05/20,ID,16,10,0,1
04/06/20,ID,16,12,2,1
04/07/20,ID,16,14,2,1
04/08/20,ID,16,17,3,2
04/09/20,ID,16,23,6,2
04/10/20,ID,16,25,2,3
04/11/20,ID,16,27,2,3
04/12/20,ID,16,27,0,3
04/13/20,ID,16,33,6,3
04/14/20,ID,16,39,6,4
04/15/20,ID,16,41,2,4
04/16/20,ID,16,41,0,3
04/17/20,ID,16,43,2,3
04/18/20,ID,16,44,1,3
04/19/20,ID,16,45,1,3
04/20/20,ID,16,48,3,3
04/21/20,ID,16,51,3,2
04/22/20,ID,16,54,3,2
04/23/20,ID,16,54,0,2
04/24/20,ID,16,54,0,2
04/25/20,ID,16,56,2,2
04/26/20,ID,16,56,0,2
04/27/20,ID,16,58,2,2
04/28/20,ID,16,58,0,1
04/29/20,ID,16,60,2,1
04/30/20,ID,16,62,2,2
05/01/20,ID,16,62,0,2
05/02/20,ID,16,63,1,1
05/03/20,ID,16,63,0,1
05/04/20,ID,16,63,0,1
05/05/20,ID,16,65,2,1
05/06/20,ID,16,66,1,1
05/07/20,ID,16,67,1,1
05/08/20,ID,16,67,0,1
05/09/20,ID,16,67,0,1
05/10/20,ID,16,67,0,1
05/11/20,ID,16,69,2,1
05/12/20,ID,16,69,0,1
05/13/20,ID,16,69,0,1
05/14/20,ID,16,72,3,1
05/15/20,ID,16,73,1,1
05/16/20,ID,16,73,0,1
05/17/20,ID,16,73,0,1
05/18/20,ID,16,74,1,1
05/19/20,ID,16,76,2,1
05/20/20,ID,16,76,0,1
05/21/20,ID,16,76,0,1
05/22/20,ID,16,78,2,1
05/23/20,ID,16,78,0,1
05/24/20,ID,16,78,0,1
05/25/20,ID,16,78,0,1
05/26/20,ID,16,81,3,1
05/27/20,ID,16,82,1,1
05/28/20,ID,16,82,0,1
05/29/20,ID,16,82,0,1
05/30/20,ID,16,82,0,1
05/31/20,ID,16,82,0,1
06/01/20,ID,16,83,1,1
06/02/20,ID,16,83,0,1
06/03/20,ID,16,83,0,1
06/04/20,ID,16,83,0,1
06/05/20,ID,16,83,0,1
06/06/20,ID,16,83,0,1
06/07/20,ID,16,83,0,1
06/08/20,ID,16,83,0,0
06/09/20,ID,16,85,2,1
06/10/20,ID,16,85,0,1
06/11/20,ID,16,85,0,1
06/12/20,ID,16,86,1,1
06/13/20,ID,16,86,0,1
06/14/20,ID,16,86,0,1
06/15/20,ID,16,88,2,1
06/16/20,ID,16,88,0,1
06/17/20,ID,16,88,0,1
06/18/20,ID,16,89,1,1
06/19/20,ID,16,89,0,1
06/20/20,ID,16,89,0,1
06/21/20,ID,16,89,0,1
06/22/20,ID,16,89,0,1
06/23/20,ID,16,89,0,1
06/24/20,ID,16,90,1,1
06/25/20,ID,16,90,0,1
06/26/20,ID,16,90,0,1
06/27/20,ID,16,91,1,1
06/28/20,ID,16,91,0,1
06/29/20,ID,16,91,0,1
06/30/20,ID,16,92,1,1
07/01/20,ID,16,92,0,1
07/02/20,ID,16,92,0,1
07/03/20,ID,16,92,0,1
07/04/20,ID,16,92,0,1
07/05/20,ID,16,92,0,1
07/06/20,ID,16,94,2,1
07/07/20,ID,16,94,0,1
07/08/20,ID,16,98,4,1
07/09/20,ID,16,100,2,2
07/10/20,ID,16,101,1,2
07/11/20,ID,16,102,1,2
07/12/20,ID,16,102,0,2
07/13/20,ID,16,102,0,2
07/14/20,ID,16,103,1,2
07/15/20,ID,16,110,7,2
07/16/20,ID,16,114,4,2
07/17/20,ID,16,114,0,2
07/18/20,ID,16,119,5,3
07/19/20,ID,16,119,0,3
07/20/20,ID,16,122,3,3
07/21/20,ID,16,126,4,4
07/22/20,ID,16,135,9,4
01/22/20,IL,17,0,0,0
01/23/20,IL,17,0,0,0
01/24/20,IL,17,0,0,0
01/25/20,IL,17,0,0,0
01/26/20,IL,17,0,0,0
01/27/20,IL,17,0,0,0
01/28/20,IL,17,0,0,0
01/29/20,IL,17,0,0,0
01/30/20,IL,17,0,0,0
01/31/20,IL,17,0,0,0
02/01/20,IL,17,0,0,0
02/02/20,IL,17,0,0,0
02/03/20,IL,17,0,0,0
02/04/20,IL,17,0,0,0
02/05/20,IL,17,0,0,0
02/06/20,IL,17,0,0,0
02/07/20,IL,17,0,0,0
02/08/20,IL,17,0,0,0
02/09/20,IL,17,0,0,0
02/10/20,IL,17,0,0,0
02/11/20,IL,17,0,0,0
02/12/20,IL,17,0,0,0
02/13/20,IL,17,0,0,0
02/14/20,IL,17,0,0,0
02/15/20,IL,17,0,0,0
02/16/20,IL,17,0,0,0
02/17/20,IL,17,0,0,0
02/18/20,IL,17,0,0,0
02/19/20,IL,17,0,0,0
02/20/20,IL,17,0,0,0
02/21/20,IL,17,0,0,0
02/22/20,IL,17,0,0,0
02/23/20,IL,17,0,0,0
02/24/20,IL,17,0,0,0
02/25/20,IL,17,0,0,0
02/26/20,IL,17,0,0,0
02/27/20,IL,17,0,0,0
02/28/20,IL,17,0,0,0
02/29/20,IL,17,0,0,0
03/01/20,IL,17,0,0,0
03/02/20,IL,17,0,0,0
03/03/20,IL,17,0,0,0
03/04/20,IL,17,0,0,0
03/05/20,IL,17,0,0,0
03/06/20,IL,17,0,0,0
03/07/20,IL,17,0,0,0
03/08/20,IL,17,0,0,0
03/09/20,IL,17,0,0,0
03/10/20,IL,17,0,0,0
03/11/20,IL,17,0,0,0
03/12/20,IL,17,0,0,0
03/13/20,IL,17,0,0,0
03/14/20,IL,17,0,0,0
03/15/20,IL,17,0,0,0
03/16/20,IL,17,0,0,0
03/17/20,IL,17,1,1,1
03/18/20,IL,17,1,0,1
03/19/20,IL,17,4,3,1
03/20/20,IL,17,5,1,1
03/21/20,IL,17,6,1,1
03/22/20,IL,17,8,2,2
03/23/20,IL,17,11,3,2
03/24/20,IL,17,16,5,3
03/25/20,IL,17,18,2,3
03/26/20,IL,17,26,8,4
03/27/20,IL,17,29,3,4
03/28/20,IL,17,47,18,6
03/29/20,IL,17,65,18,9
03/30/20,IL,17,72,7,9
03/31/20,IL,17,99,27,12
04/01/20,IL,17,139,40,18
04/02/20,IL,17,157,18,19
04/03/20,IL,17,209,52,26
04/04/20,IL,17,244,35,29
04/05/20,IL,17,274,30,30
04/06/20,IL,17,307,33,34
04/07/20,IL,17,380,73,41
04/08/20,IL,17,462,82,47
04/09/20,IL,17,528,66,53
04/10/20,IL,17,596,68,56
04/11/20,IL,17,677,81,62
04/12/20,IL,17,720,43,64
04/13/20,IL,17,720,0,59
04/14/20,IL,17,868,148,70
04/15/20,IL,17,948,80,70
04/16/20,IL,17,1072,124,78
04/17/20,IL,17,1132,60,77
04/18/20,IL,17,1259,127,84
04/19/20,IL,17,1290,31,82
04/20/20,IL,17,1349,59,90
04/21/20,IL,17,1468,119,86
04/22/20,IL,17,1565,97,89
04/23/20,IL,17,1686,121,88
04/24/20,IL,17,1794,108,95
04/25/20,IL,17,1875,81,88
04/26/20,IL,17,1933,58,92
04/27/20,IL,17,1983,50,91
04/28/20,IL,17,2125,142,94
04/29/20,IL,17,2214,89,93
04/30/20,IL,17,2354,140,96
05/01/20,IL,17,2456,102,95
05/02/20,IL,17,2554,98,97
05/03/20,IL,17,2616,62,98
05/04/20,IL,17,2660,44,97
05/05/20,IL,17,2838,178,102
05/06/20,IL,17,2974,136,109
05/07/20,IL,17,3110,136,108
05/08/20,IL,17,3239,129,112
05/09/20,IL,17,3347,108,114
05/10/20,IL,17,3405,58,113
05/11/20,IL,17,3458,53,114
05/12/20,IL,17,3601,143,109
05/13/20,IL,17,3791,190,117
05/14/20,IL,17,3927,136,117
05/15/20,IL,17,4057,130,117
05/16/20,IL,17,4127,70,112
05/17/20,IL,17,4176,49,111
05/18/20,IL,17,4233,57,111
05/19/20,IL,17,4377,144,111
05/20/20,IL,17,4524,147,105
05/21/20,IL,17,4607,83,98
05/22/20,IL,17,4715,108,94
05/23/20,IL,17,4790,75,95
05/24/20,IL,17,4855,65,97
05/25/20,IL,17,4884,29,93
05/26/20,IL,17,4923,39,78
05/27/20,IL,17,5081,158,80
05/28/20,IL,17,5184,103,83
05/29/20,IL,17,5268,84,79
05/30/20,IL,17,5329,61,77
05/31/20,IL,17,5389,60,77
06/01/20,IL,17,5411,22,76
06/02/20,IL,17,5524,113,86
06/03/20,IL,17,5620,96,77
06/04/20,IL,17,5735,115,79
06/05/20,IL,17,5794,59,76
06/06/20,IL,17,5862,68,77
06/07/20,IL,17,5903,41,74
06/08/20,IL,17,5923,20,74
06/09/20,IL,17,6017,94,71
06/10/20,IL,17,6094,77,68
06/11/20,IL,17,6184,90,65
06/12/20,IL,17,6259,75,67
06/13/20,IL,17,6288,29,61
06/14/20,IL,17,6307,19,58
06/15/20,IL,17,6325,18,58
06/16/20,IL,17,6397,72,55
06/17/20,IL,17,6484,87,56
06/18/20,IL,17,6536,52,51
06/19/20,IL,17,6579,43,46
06/20/20,IL,17,6624,45,48
06/21/20,IL,17,6646,22,49
06/22/20,IL,17,6670,24,50
06/23/20,IL,17,6705,35,44
06/24/20,IL,17,6768,63,41
06/25/20,IL,17,6808,40,39
06/26/20,IL,17,6846,38,39
06/27/20,IL,17,6872,26,36
06/28/20,IL,17,6887,15,35
06/29/20,IL,17,6901,14,33
06/30/20,IL,17,6922,21,31
07/01/20,IL,17,6950,28,26
07/02/20,IL,17,6950,0,21
07/03/20,IL,17,7004,54,23
07/04/20,IL,17,7013,9,21
07/05/20,IL,17,7019,6,19
07/06/20,IL,17,7025,6,18
07/07/20,IL,17,7061,36,20
07/08/20,IL,17,7097,36,21
07/09/20,IL,17,7116,19,24
07/10/20,IL,17,7141,25,20
07/11/20,IL,17,7165,24,22
07/12/20,IL,17,7184,19,24
07/13/20,IL,17,7190,6,24
07/14/20,IL,17,7217,27,23
07/15/20,IL,17,7225,8,19
07/16/20,IL,17,7250,25,20
07/17/20,IL,17,7271,21,19
07/18/20,IL,17,7289,18,18
07/19/20,IL,17,7294,5,16
07/20/20,IL,17,7301,7,16
07/21/20,IL,17,7324,23,16
07/22/20,IL,17,7347,23,18
01/22/20,IN,18,0,0,0
01/23/20,IN,18,0,0,0
01/24/20,IN,18,0,0,0
01/25/20,IN,18,0,0,0
01/26/20,IN,18,0,0,0
01/27/20,IN,18,0,0,0
01/28/20,IN,18,0,0,0
01/29/20,IN,18,0,0,0
01/30/20,IN,18,0,0,0
01/31/20,IN,18,0,0,0
02/01/20,IN,18,0,0,0
02/02/20,IN,18,0,0,0
02/03/20,IN,18,0,0,0
02/04/20,IN,18,0,0,0
02/05/20,IN,18,0,0,0
02/06/20,IN,18,0,0,0
02/07/20,IN,18,0,0,0
02/08/20,IN,18,0,0,0
02/09/20,IN,18,0,0,0
02/10/20,IN,18,0,0,0
02/11/20,IN,18,0,0,0
02/12/20,IN,18,0,0,0
02/13/20,IN,18,0,0,0
02/14/20,IN,18,0,0,0
02/15/20,IN,18,0,0,0
02/16/20,IN,18,0,0,0
02/17/20,IN,18,0,0,0
02/18/20,IN,18,0,0,0
02/19/20,IN,18,0,0,0
02/20/20,IN,18,0,0,0
02/21/20,IN,18,0,0,0
02/22/20,IN,18,0,0,0
02/23/20,IN,18,0,0,0
02/24/20,IN,18,0,0,0
02/25/20,IN,18,0,0,0
02/26/20,IN,18,0,0,0
02/27/20,IN,18,0,0,0
02/28/20,IN,18,0,0,0
02/29/20,IN,18,0,0,0
03/01/20,IN,18,0,0,0
03/02/20,IN,18,0,0,0
03/03/20,IN,18,0,0,0
03/04/20,IN,18,0,0,0
03/05/20,IN,18,0,0,0
03/06/20,IN,18,0,0,0
03/07/20,IN,18,0,0,0
03/08/20,IN,18,0,0,0
03/09/20,IN,18,0,0,0
03/10/20,IN,18,0,0,0
03/11/20,IN,18,0,0,0
03/12/20,IN,18,0,0,0
03/13/20,IN,18,0,0,0
03/14/20,IN,18,0,0,0
03/15/20,IN,18,0,0,0
03/16/20,IN,18,2,2,1
03/17/20,IN,18,2,0,1
03/18/20,IN,18,4,2,1
03/19/20,IN,18,5,1,1
03/20/20,IN,18,5,0,1
03/21/20,IN,18,9,4,2
03/22/20,IN,18,14,5,2
03/23/20,IN,18,19,5,3
03/24/20,IN,18,24,5,4
03/25/20,IN,18,29,5,4
03/26/20,IN,18,35,6,5
03/27/20,IN,18,44,9,6
03/28/20,IN,18,47,3,6
03/29/20,IN,18,57,10,7
03/30/20,IN,18,75,18,8
03/31/20,IN,18,90,15,10
04/01/20,IN,18,111,21,12
04/02/20,IN,18,133,22,14
04/03/20,IN,18,154,21,16
04/04/20,IN,18,185,31,20
04/05/20,IN,18,210,25,22
04/06/20,IN,18,244,34,25
04/07/20,IN,18,269,25,26
04/08/20,IN,18,304,35,28
04/09/20,IN,18,332,28,29
04/10/20,IN,18,367,35,31
04/11/20,IN,18,392,25,30
04/12/20,IN,18,412,20,29
04/13/20,IN,18,440,28,28
