Date,State,stateFIPS,Count,NewCount,7DayAvg
1/22/20,AK,2,0,0,0
1/23/20,AK,2,0,0,0
1/24/20,AK,2,0,0,0
1/25/20,AK,2,0,0,0
1/26/20,AK,2,0,0,0
1/27/20,AK,2,0,0,0
1/28/20,AK,2,0,0,0
1/29/20,AK,2,0,0,0
1/30/20,AK,2,0,0,0
1/31/20,AK,2,0,0,0
2/1/20,AK,2,0,0,0
2/2/20,AK,2,0,0,0
2/3/20,AK,2,0,0,0
2/4/20,AK,2,0,0,0
2/5/20,AK,2,0,0,0
2/6/20,AK,2,0,0,0
2/7/20,AK,2,0,0,0
2/8/20,AK,2,0,0,0
2/9/20,AK,2,0,0,0
2/10/20,AK,2,0,0,0
2/11/20,AK,2,0,0,0
2/12/20,AK,2,0,0,0
2/13/20,AK,2,0,0,0
2/14/20,AK,2,0,0,0
2/15/20,AK,2,0,0,0
2/16/20,AK,2,0,0,0
2/17/20,AK,2,0,0,0
2/18/20,AK,2,0,0,0
2/19/20,AK,2,0,0,0
2/20/20,AK,2,0,0,0
2/21/20,AK,2,0,0,0
2/22/20,AK,2,0,0,0
2/23/20,AK,2,0,0,0
2/24/20,AK,2,0,0,0
2/25/20,AK,2,0,0,0
2/26/20,AK,2,0,0,0
2/27/20,AK,2,0,0,0
2/28/20,AK,2,0,0,0
2/29/20,AK,2,0,0,0
3/1/20,AK,2,0,0,0
3/2/20,AK,2,0,0,0
3/3/20,AK,2,0,0,0
3/4/20,AK,2,0,0,0
3/5/20,AK,2,0,0,0
3/6/20,AK,2,0,0,0
3/7/20,AK,2,0,0,0
3/8/20,AK,2,0,0,0
3/9/20,AK,2,0,0,0
3/10/20,AK,2,0,0,0
3/11/20,AK,2,0,0,0
3/12/20,AK,2,1,1,1
3/13/20,AK,2,1,0,1
3/14/20,AK,2,1,0,1
3/15/20,AK,2,1,0,1
3/16/20,AK,2,3,2,1
3/17/20,AK,2,6,3,1
3/18/20,AK,2,6,0,1
3/19/20,AK,2,10,4,2
3/20/20,AK,2,13,3,2
3/21/20,AK,2,15,2,2
3/22/20,AK,2,23,8,4
3/23/20,AK,2,37,14,5
3/24/20,AK,2,42,5,6
3/25/20,AK,2,59,17,8
3/26/20,AK,2,69,10,9
3/27/20,AK,2,85,16,11
3/28/20,AK,2,102,17,13
3/29/20,AK,2,114,12,13
3/30/20,AK,2,119,5,12
3/31/20,AK,2,133,14,13
4/1/20,AK,2,142,9,12
4/2/20,AK,2,147,5,12
4/3/20,AK,2,157,10,11
4/4/20,AK,2,171,14,10
4/5/20,AK,2,185,14,11
4/6/20,AK,2,191,6,11
4/7/20,AK,2,213,22,12
4/8/20,AK,2,226,13,12
4/9/20,AK,2,236,10,13
4/10/20,AK,2,247,11,13
4/11/20,AK,2,258,11,13
4/12/20,AK,2,273,15,13
4/13/20,AK,2,278,5,13
4/14/20,AK,2,286,8,11
4/15/20,AK,2,294,8,10
4/16/20,AK,2,301,7,10
4/17/20,AK,2,310,9,9
4/18/20,AK,2,315,5,9
4/19/20,AK,2,320,5,7
4/20/20,AK,2,322,2,7
4/21/20,AK,2,330,8,7
4/22/20,AK,2,336,6,6
4/23/20,AK,2,338,2,6
4/24/20,AK,2,340,2,5
4/25/20,AK,2,340,0,4
4/26/20,AK,2,342,2,4
4/27/20,AK,2,346,4,4
4/28/20,AK,2,352,6,4
4/29/20,AK,2,356,4,3
4/30/20,AK,2,356,0,3
5/1/20,AK,2,365,9,4
5/2/20,AK,2,366,1,4
5/3/20,AK,2,369,3,4
5/4/20,AK,2,371,2,4
5/5/20,AK,2,372,1,3
5/6/20,AK,2,373,1,3
5/7/20,AK,2,375,2,3
5/8/20,AK,2,378,3,2
5/9/20,AK,2,379,1,2
5/10/20,AK,2,380,1,2
5/11/20,AK,2,382,2,2
5/12/20,AK,2,384,2,2
5/13/20,AK,2,384,0,2
5/14/20,AK,2,388,4,2
5/15/20,AK,2,388,0,2
5/16/20,AK,2,388,0,2
5/17/20,AK,2,397,9,3
5/18/20,AK,2,400,3,3
5/19/20,AK,2,400,0,3
5/20/20,AK,2,402,2,3
5/21/20,AK,2,402,0,2
5/22/20,AK,2,404,2,3
5/23/20,AK,2,408,4,3
5/24/20,AK,2,408,0,2
5/25/20,AK,2,409,1,2
5/26/20,AK,2,411,2,2
5/27/20,AK,2,412,1,2
5/28/20,AK,2,425,13,4
5/29/20,AK,2,430,5,4
5/30/20,AK,2,434,4,4
5/31/20,AK,2,460,26,8
6/1/20,AK,2,467,7,9
6/2/20,AK,2,487,20,11
6/3/20,AK,2,505,18,14
6/4/20,AK,2,513,8,13
6/5/20,AK,2,524,11,14
6/6/20,AK,2,536,12,15
6/7/20,AK,2,544,8,12
6/8/20,AK,2,563,19,14
6/9/20,AK,2,573,10,13
6/10/20,AK,2,593,20,13
6/11/20,AK,2,610,17,14
6/12/20,AK,2,625,15,15
6/13/20,AK,2,652,27,17
6/14/20,AK,2,661,9,17
6/15/20,AK,2,664,3,15
6/16/20,AK,2,676,12,15
6/17/20,AK,2,696,20,15
6/18/20,AK,2,708,12,14
6/19/20,AK,2,721,13,14
6/20/20,AK,2,742,21,13
6/21/20,AK,2,753,11,14
6/22/20,AK,2,759,6,14
6/23/20,AK,2,759,0,12
6/24/20,AK,2,759,0,9
6/25/20,AK,2,784,25,11
6/26/20,AK,2,835,51,17
6/27/20,AK,2,835,0,14
6/28/20,AK,2,876,41,18
6/29/20,AK,2,900,24,21
6/30/20,AK,2,932,32,25
7/1/20,AK,2,967,35,30
7/2/20,AK,2,967,0,27
7/3/20,AK,2,1044,77,30
7/4/20,AK,2,1088,44,37
7/5/20,AK,2,1115,27,35
7/6/20,AK,2,1166,51,38
7/7/20,AK,2,1184,18,36
7/8/20,AK,2,1226,42,37
7/9/20,AK,2,1269,43,44
7/10/20,AK,2,1319,50,40
7/11/20,AK,2,1378,59,42
7/12/20,AK,2,1474,96,52
7/13/20,AK,2,1539,65,54
7/14/20,AK,2,1579,40,57
7/15/20,AK,2,1622,43,57
7/16/20,AK,2,1674,52,58
7/17/20,AK,2,1716,42,57
7/18/20,AK,2,1785,69,59
7/19/20,AK,2,1882,97,59
7/20/20,AK,2,1949,67,59
7/21/20,AK,2,2041,92,66
7/22/20,AK,2,2132,91,73
1/22/20,AL,1,0,0,0
1/23/20,AL,1,0,0,0
1/24/20,AL,1,0,0,0
1/25/20,AL,1,0,0,0
1/26/20,AL,1,0,0,0
1/27/20,AL,1,0,0,0
1/28/20,AL,1,0,0,0
1/29/20,AL,1,0,0,0
1/30/20,AL,1,0,0,0
1/31/20,AL,1,0,0,0
2/1/20,AL,1,0,0,0
2/2/20,AL,1,0,0,0
2/3/20,AL,1,0,0,0
2/4/20,AL,1,0,0,0
2/5/20,AL,1,0,0,0
2/6/20,AL,1,0,0,0
2/7/20,AL,1,0,0,0
2/8/20,AL,1,0,0,0
2/9/20,AL,1,0,0,0
2/10/20,AL,1,0,0,0
2/11/20,AL,1,0,0,0
2/12/20,AL,1,0,0,0
2/13/20,AL,1,0,0,0
2/14/20,AL,1,0,0,0
2/15/20,AL,1,0,0,0
2/16/20,AL,1,0,0,0
2/17/20,AL,1,0,0,0
2/18/20,AL,1,0,0,0
2/19/20,AL,1,0,0,0
2/20/20,AL,1,0,0,0
2/21/20,AL,1,0,0,0
2/22/20,AL,1,0,0,0
2/23/20,AL,1,0,0,0
2/24/20,AL,1,0,0,0
2/25/20,AL,1,0,0,0
2/26/20,AL,1,0,0,0
2/27/20,AL,1,0,0,0
2/28/20,AL,1,0,0,0
2/29/20,AL,1,0,0,0
3/1/20,AL,1,0,0,0
3/2/20,AL,1,0,0,0
3/3/20,AL,1,0,0,0
3/4/20,AL,1,0,0,0
3/5/20,AL,1,0,0,0
3/6/20,AL,1,0,0,0
3/7/20,AL,1,0,0,0
3/8/20,AL,1,0,0,0
3/9/20,AL,1,0,0,0
3/10/20,AL,1,0,0,0
3/11/20,AL,1,0,0,0
3/12/20,AL,1,0,0,0
3/13/20,AL,1,5,5,1
3/14/20,AL,1,11,6,2
3/15/20,AL,1,22,11,4
3/16/20,AL,1,29,7,5
3/17/20,AL,1,39,10,6
3/18/20,AL,1,51,12,8
3/19/20,AL,1,78,27,12
3/20/20,AL,1,106,28,15
3/21/20,AL,1,131,25,18
3/22/20,AL,1,167,36,21
3/23/20,AL,1,196,29,24
3/24/20,AL,1,242,46,29
3/25/20,AL,1,386,144,48
3/26/20,AL,1,531,145,65
3/27/20,AL,1,639,108,77
3/28/20,AL,1,717,78,84
3/29/20,AL,1,825,108,94
3/30/20,AL,1,941,116,107
3/31/20,AL,1,997,56,108
4/1/20,AL,1,1106,109,103
4/2/20,AL,1,1270,164,106
4/3/20,AL,1,1534,264,128
4/4/20,AL,1,1632,98,131
4/5/20,AL,1,1840,208,145
4/6/20,AL,1,2003,163,152
4/7/20,AL,1,2197,194,172
4/8/20,AL,1,2497,300,199
4/9/20,AL,1,2838,341,224
4/10/20,AL,1,3007,169,211
4/11/20,AL,1,3262,255,233
4/12/20,AL,1,3581,319,249
4/13/20,AL,1,3801,220,257
4/14/20,AL,1,3951,150,251
4/15/20,AL,1,4237,286,249
4/16/20,AL,1,4400,163,224
4/17/20,AL,1,4515,115,216
4/18/20,AL,1,4719,204,209
4/19/20,AL,1,4897,178,188
4/20/20,AL,1,5074,177,182
4/21/20,AL,1,5317,243,196
4/22/20,AL,1,5598,281,195
4/23/20,AL,1,5825,227,204
4/24/20,AL,1,6026,201,216
4/25/20,AL,1,6213,187,214
4/26/20,AL,1,6417,204,218
4/27/20,AL,1,6537,120,209
4/28/20,AL,1,6744,207,204
4/29/20,AL,1,6916,172,189
4/30/20,AL,1,7063,147,177
5/1/20,AL,1,7294,231,182
5/2/20,AL,1,7611,317,200
5/3/20,AL,1,7885,274,210
5/4/20,AL,1,8110,225,225
5/5/20,AL,1,8436,326,242
5/6/20,AL,1,8691,255,254
5/7/20,AL,1,9046,355,284
5/8/20,AL,1,9384,338,299
5/9/20,AL,1,9668,284,294
5/10/20,AL,1,9889,221,287
5/11/20,AL,1,10164,275,294
5/12/20,AL,1,10468,304,291
5/13/20,AL,1,10699,231,287
5/14/20,AL,1,11094,395,293
5/15/20,AL,1,11387,293,287
5/16/20,AL,1,11671,284,287
5/17/20,AL,1,11768,97,269
5/18/20,AL,1,12078,310,274
5/19/20,AL,1,12374,296,273
5/20/20,AL,1,13049,675,336
5/21/20,AL,1,13410,361,331
5/22/20,AL,1,13670,260,327
5/23/20,AL,1,14152,482,355
5/24/20,AL,1,14507,355,392
5/25/20,AL,1,15194,687,446
5/26/20,AL,1,15648,454,468
5/27/20,AL,1,16029,381,426
5/28/20,AL,1,16553,524,449
5/29/20,AL,1,17031,478,481
5/30/20,AL,1,17358,327,458
5/31/20,AL,1,17849,491,478
6/1/20,AL,1,18246,397,436
6/2/20,AL,1,18427,181,397
6/3/20,AL,1,18553,126,361
6/4/20,AL,1,18766,213,317
6/5/20,AL,1,19073,307,292
6/6/20,AL,1,19709,636,336
6/7/20,AL,1,20166,457,331
6/8/20,AL,1,20590,424,335
6/9/20,AL,1,21071,481,378
6/10/20,AL,1,21626,555,439
6/11/20,AL,1,22474,848,530
6/12/20,AL,1,23333,859,609
6/13/20,AL,1,24220,887,645
6/14/20,AL,1,25235,1015,725
6/15/20,AL,1,26272,1037,812
6/16/20,AL,1,26912,640,835
6/17/20,AL,1,27312,400,813
6/18/20,AL,1,28206,894,819
6/19/20,AL,1,29002,796,810
6/20/20,AL,1,29549,547,762
6/21/20,AL,1,30021,472,684
6/22/20,AL,1,30453,432,598
6/23/20,AL,1,31097,644,598
6/24/20,AL,1,32064,967,679
6/25/20,AL,1,33206,1142,715
6/26/20,AL,1,34180,974,740
6/27/20,AL,1,35077,897,790
6/28/20,AL,1,35430,353,773
6/29/20,AL,1,37174,1744,961
6/30/20,AL,1,38045,871,993
7/1/20,AL,1,38962,917,986
7/2/20,AL,1,40111,1149,987
7/3/20,AL,1,41864,1753,1098
7/4/20,AL,1,42862,998,1113
7/5/20,AL,1,43951,1089,1218
7/6/20,AL,1,44874,923,1100
7/7/20,AL,1,45784,910,1106
7/8/20,AL,1,46962,1178,1143
7/9/20,AL,1,49173,2211,1295
7/10/20,AL,1,50508,1335,1235
7/11/20,AL,1,51947,1439,1298
7/12/20,AL,1,53587,1640,1377
7/13/20,AL,1,55545,1958,1525
7/14/20,AL,1,57254,1709,1639
7/15/20,AL,1,59067,1813,1730
7/16/20,AL,1,61088,2021,1703
7/17/20,AL,1,63091,2003,1798
7/18/20,AL,1,65234,2143,1899
7/19/20,AL,1,67011,1777,1918
7/20/20,AL,1,68891,1880,1907
7/21/20,AL,1,70358,1467,1872
7/22/20,AL,1,71813,1455,1821
1/22/20,AR,5,0,0,0
1/23/20,AR,5,0,0,0
1/24/20,AR,5,0,0,0
1/25/20,AR,5,0,0,0
1/26/20,AR,5,0,0,0
1/27/20,AR,5,0,0,0
1/28/20,AR,5,0,0,0
1/29/20,AR,5,0,0,0
1/30/20,AR,5,0,0,0
1/31/20,AR,5,0,0,0
2/1/20,AR,5,0,0,0
2/2/20,AR,5,0,0,0
2/3/20,AR,5,0,0,0
2/4/20,AR,5,0,0,0
2/5/20,AR,5,0,0,0
2/6/20,AR,5,0,0,0
2/7/20,AR,5,0,0,0
2/8/20,AR,5,0,0,0
2/9/20,AR,5,0,0,0
2/10/20,AR,5,0,0,0
2/11/20,AR,5,0,0,0
2/12/20,AR,5,0,0,0
2/13/20,AR,5,0,0,0
2/14/20,AR,5,0,0,0
2/15/20,AR,5,0,0,0
2/16/20,AR,5,0,0,0
2/17/20,AR,5,0,0,0
2/18/20,AR,5,0,0,0
2/19/20,AR,5,0,0,0
2/20/20,AR,5,0,0,0
2/21/20,AR,5,0,0,0
2/22/20,AR,5,0,0,0
2/23/20,AR,5,0,0,0
2/24/20,AR,5,0,0,0
2/25/20,AR,5,0,0,0
2/26/20,AR,5,0,0,0
2/27/20,AR,5,0,0,0
2/28/20,AR,5,0,0,0
2/29/20,AR,5,0,0,0
3/1/20,AR,5,0,0,0
3/2/20,AR,5,0,0,0
3/3/20,AR,5,0,0,0
3/4/20,AR,5,0,0,0
3/5/20,AR,5,0,0,0
3/6/20,AR,5,0,0,0
3/7/20,AR,5,0,0,0
3/8/20,AR,5,0,0,0
3/9/20,AR,5,0,0,0
3/10/20,AR,5,0,0,0
3/11/20,AR,5,1,1,1
3/12/20,AR,5,5,4,1
3/13/20,AR,5,8,3,2
3/14/20,AR,5,12,4,2
3/15/20,AR,5,16,4,3
3/16/20,AR,5,22,6,4
3/17/20,AR,5,28,6,4
3/18/20,AR,5,37,9,6
3/19/20,AR,5,62,25,9
3/20/20,AR,5,100,38,14
3/21/20,AR,5,118,18,16
3/22/20,AR,5,159,41,21
3/23/20,AR,5,185,26,24
3/24/20,AR,5,221,36,28
3/25/20,AR,5,295,74,37
3/26/20,AR,5,327,32,38
3/27/20,AR,5,375,48,40
3/28/20,AR,5,402,27,41
3/29/20,AR,5,444,42,41
3/30/20,AR,5,503,59,46
3/31/20,AR,5,560,57,49
4/1/20,AR,5,621,61,47
4/2/20,AR,5,678,57,51
4/3/20,AR,5,732,54,51
4/4/20,AR,5,740,8,49
4/5/20,AR,5,853,113,59
4/6/20,AR,5,924,71,61
4/7/20,AR,5,991,67,62
4/8/20,AR,5,1075,84,65
4/9/20,AR,5,1145,70,67
4/10/20,AR,5,1201,56,67
4/11/20,AR,5,1226,25,70
4/12/20,AR,5,1274,48,61
4/13/20,AR,5,1471,197,79
4/14/20,AR,5,1495,24,72
4/15/20,AR,5,1593,98,74
4/16/20,AR,5,1615,22,68
4/17/20,AR,5,1690,75,70
4/18/20,AR,5,1776,86,79
4/19/20,AR,5,1779,3,73
4/20/20,AR,5,1969,190,72
4/21/20,AR,5,2260,291,110
4/22/20,AR,5,2391,131,114
4/23/20,AR,5,2598,207,141
4/24/20,AR,5,2807,209,160
4/25/20,AR,5,2907,100,162
4/26/20,AR,5,2998,91,175
4/27/20,AR,5,3064,66,157
4/28/20,AR,5,3122,58,124
4/29/20,AR,5,3201,79,116
4/30/20,AR,5,3269,68,96
5/1/20,AR,5,3304,35,71
5/2/20,AR,5,3358,54,65
5/3/20,AR,5,3417,59,60
5/4/20,AR,5,3461,44,57
5/5/20,AR,5,3522,61,58
5/6/20,AR,5,3607,85,58
5/7/20,AR,5,3692,85,61
5/8/20,AR,5,3745,53,63
5/9/20,AR,5,3745,0,56
5/10/20,AR,5,4007,262,85
5/11/20,AR,5,4038,31,83
5/12/20,AR,5,4161,123,92
5/13/20,AR,5,4235,74,90
5/14/20,AR,5,4365,130,97
5/15/20,AR,5,4462,97,103
5/16/20,AR,5,4576,114,119
5/17/20,AR,5,4758,182,108
5/18/20,AR,5,4812,54,111
5/19/20,AR,5,4922,110,109
5/20/20,AR,5,5002,80,110
5/21/20,AR,5,5456,454,156
5/22/20,AR,5,5610,154,164
5/23/20,AR,5,5772,162,171
5/24/20,AR,5,5920,148,166
5/25/20,AR,5,6028,108,174
5/26/20,AR,5,6177,149,180
5/27/20,AR,5,6277,100,183
5/28/20,AR,5,6531,254,154
5/29/20,AR,5,6776,245,167
5/30/20,AR,5,7010,234,177
5/31/20,AR,5,7252,242,191
6/1/20,AR,5,7442,190,202
6/2/20,AR,5,7815,373,234
6/3/20,AR,5,8062,247,255
6/4/20,AR,5,8422,360,271
6/5/20,AR,5,8651,229,268
6/6/20,AR,5,9101,450,299
6/7/20,AR,5,9424,323,311
6/8/20,AR,5,9736,312,328
6/9/20,AR,5,10076,340,323
6/10/20,AR,5,10366,290,330
6/11/20,AR,5,10814,448,342
6/12/20,AR,5,11546,732,414
6/13/20,AR,5,12094,548,428
6/14/20,AR,5,12499,405,440
6/15/20,AR,5,12917,418,455
6/16/20,AR,5,13190,273,445
6/17/20,AR,5,13606,416,463
6/18/20,AR,5,13927,321,445
6/19/20,AR,5,14626,699,440
6/20/20,AR,5,15137,511,435
6/21/20,AR,5,15561,424,438
6/22/20,AR,5,16082,521,453
6/23/20,AR,5,16677,595,499
6/24/20,AR,5,17372,695,538
6/25/20,AR,5,18057,685,590
6/26/20,AR,5,18739,682,588
6/27/20,AR,5,19307,568,596
6/28/20,AR,5,19813,506,608
6/29/20,AR,5,20251,438,596
6/30/20,AR,5,20774,523,586
7/1/20,AR,5,21197,423,547
7/2/20,AR,5,22074,877,574
7/3/20,AR,5,22617,543,554
7/4/20,AR,5,23202,585,557
7/5/20,AR,5,23809,607,571
7/6/20,AR,5,24246,437,571
7/7/20,AR,5,24508,262,534
7/8/20,AR,5,25245,737,579
7/9/20,AR,5,26048,803,568
7/10/20,AR,5,26800,752,598
7/11/20,AR,5,27855,1055,665
7/12/20,AR,5,28367,512,652
7/13/20,AR,5,28938,571,671
7/14/20,AR,5,29729,791,746
7/15/20,AR,5,30297,568,722
7/16/20,AR,5,31114,817,724
7/17/20,AR,5,31762,648,709
7/18/20,AR,5,32533,771,669
7/19/20,AR,5,33227,694,695
7/20/20,AR,5,33927,700,713
7/21/20,AR,5,34655,728,704
7/22/20,AR,5,35246,591,707
1/22/20,AZ,4,0,0,0
1/23/20,AZ,4,0,0,0
1/24/20,AZ,4,0,0,0
1/25/20,AZ,4,0,0,0
1/26/20,AZ,4,1,1,0
1/27/20,AZ,4,1,0,0
1/28/20,AZ,4,1,0,1
1/29/20,AZ,4,1,0,1
1/30/20,AZ,4,1,0,1
1/31/20,AZ,4,1,0,1
2/1/20,AZ,4,1,0,1
2/2/20,AZ,4,1,0,0
2/3/20,AZ,4,1,0,0
2/4/20,AZ,4,1,0,0
2/5/20,AZ,4,1,0,0
2/6/20,AZ,4,1,0,0
2/7/20,AZ,4,1,0,0
2/8/20,AZ,4,1,0,0
2/9/20,AZ,4,1,0,0
2/10/20,AZ,4,1,0,0
2/11/20,AZ,4,1,0,0
2/12/20,AZ,4,1,0,0
2/13/20,AZ,4,1,0,0
2/14/20,AZ,4,1,0,0
2/15/20,AZ,4,1,0,0
2/16/20,AZ,4,1,0,0
2/17/20,AZ,4,1,0,0
2/18/20,AZ,4,1,0,0
2/19/20,AZ,4,1,0,0
2/20/20,AZ,4,1,0,0
2/21/20,AZ,4,1,0,0
2/22/20,AZ,4,1,0,0
2/23/20,AZ,4,1,0,0
2/24/20,AZ,4,1,0,0
2/25/20,AZ,4,1,0,0
2/26/20,AZ,4,1,0,0
2/27/20,AZ,4,1,0,0
2/28/20,AZ,4,1,0,0
2/29/20,AZ,4,1,0,0
3/1/20,AZ,4,1,0,0
3/2/20,AZ,4,1,0,0
3/3/20,AZ,4,1,0,0
3/4/20,AZ,4,1,0,0
3/5/20,AZ,4,1,0,0
3/6/20,AZ,4,2,1,1
3/7/20,AZ,4,4,2,1
3/8/20,AZ,4,4,0,1
3/9/20,AZ,4,6,2,1
3/10/20,AZ,4,6,0,1
3/11/20,AZ,4,10,4,2
3/12/20,AZ,4,10,0,2
3/13/20,AZ,4,10,0,2
3/14/20,AZ,4,12,2,2
3/15/20,AZ,4,12,0,2
3/16/20,AZ,4,18,6,2
3/17/20,AZ,4,20,2,2
3/18/20,AZ,4,27,7,3
3/19/20,AZ,4,44,17,5
3/20/20,AZ,4,63,19,8
3/21/20,AZ,4,103,40,13
3/22/20,AZ,4,152,49,20
3/23/20,AZ,4,234,82,31
3/24/20,AZ,4,326,92,44
3/25/20,AZ,4,401,75,54
3/26/20,AZ,4,508,107,67
3/27/20,AZ,4,663,155,86
3/28/20,AZ,4,773,110,96
3/29/20,AZ,4,919,146,110
3/30/20,AZ,4,1154,235,132
3/31/20,AZ,4,1289,135,138
4/1/20,AZ,4,1414,125,145
4/2/20,AZ,4,1596,182,156
4/3/20,AZ,4,1769,173,158
4/4/20,AZ,4,2018,249,178
4/5/20,AZ,4,2269,251,193
4/6/20,AZ,4,2456,187,186
4/7/20,AZ,4,2575,119,184
4/8/20,AZ,4,2726,151,188
4/9/20,AZ,4,3018,292,204
4/10/20,AZ,4,3111,93,192
4/11/20,AZ,4,3393,282,197
4/12/20,AZ,4,3539,146,182
4/13/20,AZ,4,3701,162,178
4/14/20,AZ,4,3798,97,175
4/15/20,AZ,4,3962,164,177
4/16/20,AZ,4,4234,272,174
4/17/20,AZ,4,4507,273,200
4/18/20,AZ,4,4718,211,190
4/19/20,AZ,4,4928,210,199
4/20/20,AZ,4,5064,136,195
4/21/20,AZ,4,5251,187,208
4/22/20,AZ,4,5459,208,214
4/23/20,AZ,4,5768,309,220
4/24/20,AZ,4,6043,275,220
4/25/20,AZ,4,6280,237,224
4/26/20,AZ,4,6526,246,229
4/27/20,AZ,4,6716,190,236
4/28/20,AZ,4,6948,232,243
4/29/20,AZ,4,7202,254,249
4/30/20,AZ,4,7648,446,269
5/1/20,AZ,4,7961,313,274
5/2/20,AZ,4,8364,403,298
5/3/20,AZ,4,8640,276,302
5/4/20,AZ,4,8919,279,315
5/5/20,AZ,4,9304,385,337
5/6/20,AZ,4,9706,402,358
5/7/20,AZ,4,9944,238,328
5/8/20,AZ,4,10526,582,367
5/9/20,AZ,4,10960,434,371
5/10/20,AZ,4,11118,158,354
5/11/20,AZ,4,11379,261,352
5/12/20,AZ,4,11735,356,348
5/13/20,AZ,4,12175,440,353
5/14/20,AZ,4,12673,498,390
5/15/20,AZ,4,13168,495,378
5/16/20,AZ,4,13631,463,382
5/17/20,AZ,4,13937,306,403
5/18/20,AZ,4,14170,233,399
5/19/20,AZ,4,14566,396,405
5/20/20,AZ,4,14897,331,389
5/21/20,AZ,4,15315,418,378
5/22/20,AZ,4,15607,292,349
5/23/20,AZ,4,16039,432,344
5/24/20,AZ,4,16339,300,344
5/25/20,AZ,4,16560,221,342
5/26/20,AZ,4,16782,222,317
5/27/20,AZ,4,17261,479,338
5/28/20,AZ,4,17763,502,350
5/29/20,AZ,4,18465,702,409
5/30/20,AZ,4,19255,790,460
5/31/20,AZ,4,20119,864,540
6/1/20,AZ,4,20123,4,509
6/2/20,AZ,4,21249,1126,639
6/3/20,AZ,4,22220,971,709
6/4/20,AZ,4,22753,533,713
6/5/20,AZ,4,24331,1578,838
6/6/20,AZ,4,25451,1120,886
6/7/20,AZ,4,26889,1438,968
6/8/20,AZ,4,27677,788,1080
6/9/20,AZ,4,28296,619,1007
6/10/20,AZ,4,29852,1556,1091
6/11/20,AZ,4,31263,1411,1216
6/12/20,AZ,4,32918,1655,1227
6/13/20,AZ,4,34458,1540,1287
6/14/20,AZ,4,35691,1233,1258
6/15/20,AZ,4,36705,1014,1290
6/16/20,AZ,4,39097,2392,1543
6/17/20,AZ,4,40924,1827,1582
6/18/20,AZ,4,43443,2519,1740
6/19/20,AZ,4,46688,3245,1968
6/20/20,AZ,4,49798,3110,2192
6/21/20,AZ,4,52390,2592,2386
6/22/20,AZ,4,54586,2196,2555
6/23/20,AZ,4,58353,3767,2751
6/24/20,AZ,4,59973,1620,2722
6/25/20,AZ,4,63030,3057,2799
6/26/20,AZ,4,66458,3428,2825
6/27/20,AZ,4,70051,3593,2894
6/28/20,AZ,4,73908,3857,3074
6/29/20,AZ,4,74533,625,2850
6/30/20,AZ,4,79205,4672,2979
7/1/20,AZ,4,84092,4887,3446
7/2/20,AZ,4,87424,3332,3485
7/3/20,AZ,4,91857,4433,3629
7/4/20,AZ,4,94553,2696,3501
7/5/20,AZ,4,98084,3531,3454
7/6/20,AZ,4,101441,3357,3844
7/7/20,AZ,4,105094,3653,3699
7/8/20,AZ,4,108614,3520,3504
7/9/20,AZ,4,112671,4057,3607
7/10/20,AZ,4,116892,4221,3577
7/11/20,AZ,4,119930,3038,3626
7/12/20,AZ,4,122467,2537,3484
7/13/20,AZ,4,123824,1357,3198
7/14/20,AZ,4,128097,4273,3287
7/15/20,AZ,4,131354,3257,3249
7/16/20,AZ,4,134611,3257,3135
7/17/20,AZ,4,138523,3912,3091
7/18/20,AZ,4,141265,2742,3048
7/19/20,AZ,4,143619,2354,3022
7/20/20,AZ,4,145182,1563,3052
7/21/20,AZ,4,148674,3492,2940
7/22/20,AZ,4,150609,1935,2751
1/22/20,CA,6,0,0,0
1/23/20,CA,6,0,0,0
1/24/20,CA,6,0,0,0
1/25/20,CA,6,0,0,0
1/26/20,CA,6,2,2,0
1/27/20,CA,6,3,1,0
1/28/20,CA,6,3,0,1
1/29/20,CA,6,4,1,1
1/30/20,CA,6,4,0,1
1/31/20,CA,6,4,0,1
2/1/20,CA,6,4,0,1
2/2/20,CA,6,4,0,1
2/3/20,CA,6,6,2,1
2/4/20,CA,6,6,0,1
2/5/20,CA,6,6,0,1
2/6/20,CA,6,6,0,1
2/7/20,CA,6,6,0,1
2/8/20,CA,6,6,0,1
2/9/20,CA,6,6,0,1
2/10/20,CA,6,6,0,0
2/11/20,CA,6,7,1,1
2/12/20,CA,6,7,0,1
2/13/20,CA,6,8,1,1
2/14/20,CA,6,8,0,1
2/15/20,CA,6,8,0,1
2/16/20,CA,6,8,0,1
2/17/20,CA,6,8,0,1
2/18/20,CA,6,9,1,1
2/19/20,CA,6,9,0,1
2/20/20,CA,6,9,0,1
2/21/20,CA,6,12,3,1
2/22/20,CA,6,12,0,1
2/23/20,CA,6,12,0,1
2/24/20,CA,6,13,1,1
2/25/20,CA,6,13,0,1
2/26/20,CA,6,15,2,1
2/27/20,CA,6,16,1,1
2/28/20,CA,6,18,2,1
2/29/20,CA,6,22,4,2
3/1/20,CA,6,22,0,2
3/2/20,CA,6,30,8,3
3/3/20,CA,6,34,4,3
3/4/20,CA,6,48,14,5
3/5/20,CA,6,62,14,7
3/6/20,CA,6,79,17,9
3/7/20,CA,6,119,40,14
3/8/20,CA,6,131,12,16
3/9/20,CA,6,194,63,24
3/10/20,CA,6,221,27,27
3/11/20,CA,6,278,57,33
